	-1		
https://opac.provincia.brescia.it/library/GAVARDO/	0	200	
https://opac.provincia.brescia.it/library/ISORELLA/	0	200	
https://opac.provincia.brescia.it/library/LENO/	0	200	
https://opac.provincia.brescia.it/library/LIMONE-SUL-GARDA/	0	200	
https://opac.provincia.brescia.it/library/LONATO-D-G/	0	200	
https://opac.provincia.brescia.it/library/PREVALLE/	0	404	
https://opac.provincia.brescia.it/library/NAVE/	0	200	
https://opac.provincia.brescia.it/library/OME/	0	200	
https://opac.provincia.brescia.it/library/SAN-ZENO-NAVIGLIO/	0	200	
https://opac.provincia.brescia.it/library/REZZATO/	0	200	
https://opac.provincia.brescia.it/library/VILLA-CARCINA/	0	200	
https://opac.provincia.brescia.it/library/VOBARNO/	0	200	
https://opac.provincia.brescia.it/library/biblioteca-comunale-di-marone-m-giacomo-felappi/	0	301	/library/biblioteca-di-marone/
https://opac.provincia.brescia.it/library/ZONE/	0	200	
https://opac.provincia.brescia.it/library/PROVAGLIO-D-ISEO/	0	200	
https://opac.provincia.brescia.it/library/biblioteca-di-calvagese-della-riviera/	0	200	
https://opac.provincia.brescia.it/library/SULZANO/	0	200	
https://opac.provincia.brescia.it/library/biblioteca-di-lograto/	0	200	
https://opac.provincia.brescia.it/library/biblioteca-di-borno/	0	200	
https://opac.provincia.brescia.it/library/biblioteca-di-passirano/	0	200	
https://opac.provincia.brescia.it/library/biblioteca-di-edolo/	0	200	
https://opac.provincia.brescia.it/library/biblioteca-di-manerbio/	0	200	
https://opac.provincia.brescia.it/library/biblioteca-di-travagliato/	0	301	/library/travagliato/
https://opac.provincia.brescia.it/library/biblioteca-di-roncadelle/	0	200	
https://opac.provincia.brescia.it/library/biblioteca-san-polo-parco-dei-libri/	0	200	
https://opac.provincia.brescia.it/library/bovezzo/	0	200	
https://opac.provincia.brescia.it/library/chiari/	0	200	
https://opac.provincia.brescia.it/library/biblioteca-v-ghetti/	0	200	
https://opac.provincia.brescia.it/library/chiari/sala-studio-giovanni-falcone-e-paolo-borsellino/	0	200	
https://opac.provincia.brescia.it/library/flero	0	200	
https://opac.provincia.brescia.it/library/montichiari/	0	200	
https://opac.provincia.brescia.it/library/parco-gallo/	0	200	
https://opac.provincia.brescia.it/library/largo-torrelunga/	0	200	
https://opac.provincia.brescia.it/library/ospitaletto/	0	200	
https://opac.provincia.brescia.it/library/queriniana/	0	200	
https://opac.provincia.brescia.it/library/rovato/	0	200	
https://opac.provincia.brescia.it/library/sala-di-lettura-umberto-eco	0	200	
https://opac.provincia.brescia.it/library/san-polo/	0	200	
https://opac.provincia.brescia.it/library/verolanuova/	0	301	/library/biblioteca-di-verolanuova/
https://opac.provincia.brescia.it/library/sereno/	0	200	
https://open-one.it/	0	200	
https://opheliafranciacorta.com/	0	200	
https://opticavision.it/	0	200	
https://order.ristorantehaveli.com	0	200	
https://oratoriosangio.altervista.org/	0	200	
https://oro-style.business.site/	0	404	
https://orozecchino.net	6		
https://orofacile.it/	0	200	
https://opac.provincia.brescia.it/library/biblioteca-di-rodengo-saiano/	28		
https://osteria-gatto-doro.business.site/	0	404	
https://pandoragroup.com/careers/pandora-in-your-region/italy	0	302	/sitecore/service/notfound.aspx?item=%2fcareers%2fpandora-in-your-region%2fitaly&user=extranet%5cAnonymous&site=website
https://panfe.it/negozi/paullo-via-santa-maria-mazzarello/	0	301	https://www.panfe.it/negozi/paullo-via-santa-maria-mazzarello/
https://palestrangfitness.it	0	200	
https://park-cafe-bar.business.site/	0	404	
https://paolovi.it/	0	301	https://www.paolovi.it
https://parrucchiere-e-estetica-lidia.business.site/	0	404	
https://partitodemocraticogallarate.blogspot.com	0	200	
https://pasticceriaaida.eatbu.com	0	302	https://pasticceriaaida.eatbu.com/?lang=en
https://pasticceriadelduca.it	0	301	https://www.pasticceriadelduca.it/
https://pasticcerialefontane.altervista.org/	0	200	
https://pasticceriagamba.it/	0	200	
https://pasticceriavittoria.it	0	200	
https://pdcanegrate.wordpress.com/	0	200	
https://osnoi.org/	0	200	
https://perletti.com	0	103	
https://pizza-flash-orzinuovi.business.site/	0	404	
https://pizzaria-gallarate.business.site/	0	404	
https://pasticceriapaoloriva.it/pasticceria-treviglio/	0	200	
https://pizzeria-millelire.eatbu.com/	0	302	https://pizzeria-millelire.eatbu.com/?lang=en
https://pizzerialabellanapoli.it	0	200	
https://pizzeria-o-piennolo.it	0	200	
https://pizzerialuciadal1987.it/	0	301	https://www.pizzerialuciadal1987.it/
https://pitotipark.it/	0	200	
https://pizzerialariana.it	0	200	
https://poke-house.com/it-it/localita/milano-cadorna-house/	0	404	
https://oratoricmc.it/	28		
https://poke-house.com/it-it/localita/milano-via-fiamma/	0	404	
https://poke-house.com/it-it/localita/milano-porta-venezia/	0	404	
https://poligomma.it/	0	200	
https://poliziapenitenziaria.gov.it/polizia-penitenziaria-site/it/det_sede.page?contentId=SDT8412	0	200	
https://potatoesgourmet.com/	0	200	
https://pizzeriaregine.it	0	200	
https://psicodinamicaispa.it	0	301	https://www.psicodinamicaispa.it/
https://pvcghedi.org/	0	200	
https://quattrogatti.co/	0	403	
https://quintadimensione.it	0	200	
https://porcao.it	0	200	
https://radiowebarese.it/	6		
https://r4italia.it/	0	200	
https://raf-statue.com/	0	200	
https://rbm.eu/	0	403	
https://rbb.provincia.brescia.it/library/biblioteca-di-desenzano-del-garda/	0	200	
https://recommendedbygertrud.com/b-amp-b-valtili-italy	0	302	https://katestravelexperience.eu/b-amp-b-valtili-italy?correlationID=256335b2-0b64-4630-b0b3-72f492001d49
https://restaurant-sushiyou.com	0	200	
https://restaurantgaosushi.it	6		
https://ricostruzione-unghie-como-chiasso-lugano.business.site	0	404	
https://retebibliotecaria.provincia.va.it/le-biblioteche-della-rete-provinciale-di-varese/Cavaria-c-P-/	0	403	
https://puntoglass.com	0	200	
https://rifugiogaribaldiadamello.jimdofree.com/	0	403	
https://rifugi.cai.it/shelters/921600603	0	200	
https://prodottitipicimonteisola.it/	0	200	
https://ripiene.it	0	200	
https://ristorante-al-bertansi.business.site/	0	404	
https://ristorante-bellavita.it	0	302	/en
https://ristorantebollicine.com	6		
https://ristorantearrigoidro.it/	0	200	
https://ristorantecinesedimsumye.it	0	406	
https://ristorantecascinacosta.it/	0	200	
https://rifugioelisa.it	0	200	
https://ristoranteilburchiello.eatbu.com	0	302	https://ristoranteilburchiello.eatbu.com/?lang=en
https://rimbalzelloadventure.com/	0	301	https://rimbalzelloadventure.com/it/
https://ristorantehaveli.com	0	200	
https://ristorantedagenny.it/	0	503	
https://ristoranteilpalio.it/	0	200	
https://ristorantemontesole.net/	0	200	
https://ristorantepizzerialaterrazza.it/	6		
https://ristorantepatanegra.it/	0	200	
https://ristorantesaur.it/	0	301	https://www.ristorantesaur.it/
https://ristorantepizzerialacicala.it	0	200	
https://ristorantetheboss.com/	0	200	
https://ristorantesancarlo.it	0	200	
https://ristoranti.rossopomodoro.it/stazionefsmilanocentrale-4a4e763ed5e2	0	200	
https://rollingstones.eatbu.com	0	302	https://rollingstones.eatbu.com/?lang=en
https://ronintcg.it/	0	103	
https://ristorantepizzeriagattogiallo.it	0	200	
https://rossettogroup.it/punti-vendita/c-c-concesio/	0	200	
https://sab.arriva.it/	0	301	https://bergamo.arriva.it:443/
https://rsabagnolomella.it	0	200	
https://sakurasushi-milano.it	0	302	https://www.justeat.it/?utm_source=sakurasushi-milano.it&utm_medium=microsites&utm_campaign=microsites
https://sancarloistitutoclinico.it/	0	200	
https://sanlorenzodipersegno.it/	0	200	
https://sanrocco.grupposandonato.it/	0	403	
https://sarafornasette.wixsite.com/le-fornasette	0	200	
https://sanshirestaurant.it/brescia/	0	200	
https://rusconi-rehabilita.it	0	200	
https://romeastampi.it/	0	200	
https://scotti-giocattoli-videogames-toys.business.site/	0	404	
https://saveriani.it/brescia	0	403	
https://seconet.it	0	200	
https://sbaff.it/	0	200	
https://semec.it	0	301	http://www.semec.it/
https://senjujapaneseresta.wixsite.com/senjumilano	0	200	
https://scuolabottega.org/contatti/#brescia2	0	200	
https://senzafronzolisfuseria.it/	0	200	
https://serramenti-cfp-srl.business.site/	0	404	
https://seven-lounge.net	6		
https://shabuvarese.it	6		
https://sensole.it/bar-monte-isola-senza-senso/	0	200	
https://shitcoins.club/localizzazione-atm/atm-bitcoin-brescia-via-giovanni-lipella	0	403	
https://shop.z-eshop.com/vetement-enfant/tavernola/638	6		
https://sensole.it/	0	200	
https://shisha-relax.it/	6		
https://sensole.it/ristorante-g-lab-monte-isola/	0	200	
https://sirmionehotelgrifone.it/	0	200	
https://sideuppoke.it/	0	200	
https://siafuel.it	0	200	
https://sistemamuseale.cmvs.it/vestone/	0	200	
https://siasspa.it/it/home#	0	200	
https://sites.google.com/site/bagnolosoccorsoonlus	0	302	https://accounts.google.com/ServiceLogin?passive=1209600&osid=1&continue=https://sites.google.com/site/bagnolosoccorsoonlus&followup=https://sites.google.com/site/bagnolosoccorsoonlus
https://sites.google.com/site/cinquenani/home	0	302	https://accounts.google.com/ServiceLogin?passive=1209600&osid=1&continue=https://sites.google.com/site/cinquenani/home&followup=https://sites.google.com/site/cinquenani/home
https://sites.google.com/site/filmarart/	0	302	https://accounts.google.com/ServiceLogin?passive=1209600&osid=1&continue=https://sites.google.com/site/filmarart/&followup=https://sites.google.com/site/filmarart/
https://sites.google.com/oratorigarbagnate.com/home/chi-siamo	0	404	
https://sites.google.com/view/ninibistrot/home	0	200	
https://sites.google.com/view/olonagreenway/home	0	200	
https://sketchfab.com/models/b99eb9095a364a729ad321ebd4bd2bc0/embed?autospin=0.2&autostart=1	0	200	
https://sit.provincia.brescia.it/	0	200	
https://solaro.mercatopoli.it	60		
https://siti-internet.wixsite.com/dipugliaunpo	0	200	
https://someco.easy-delivery.it/	0	302	https://easy-delivery.it/wp-signup.php?new=someco
https://spettro.info/	0	200	
https://sosvavsrl.it/	0	200	
https://solive.it/	0	301	https://www.solive.it/
https://stilocomoristorante.org	6		
https://ssl2.muenchen.de/process.php?path=bau/bau_rein//bau_rein	7		
https://stores.footlocker.it/it/como/via-plinio-13.html	0	301	https://stores.footlocker.it/it/it-lo/como/via-plinio-13-351_31_06148.html
https://stores.danjohn.com/it/italia/milano/rescaldina	0	200	
https://spiritoagricolo.com	0	503	
https://stores.ovs.it/it/italia/lombardia/milano/ovs-milano-buenos-aires	0	301	https://www.ovs.it/it/it/stores?storepath=italia%2Flombardia%2Fmilano%2Fovs-milano-buenos-aires
https://stores.ovs.it/it/italia/lombardia/brescia/chiari	0	301	https://stores.ovs.it/it/italia/lombardia/brescia/ovs-chiari
https://stores.ovs.it/it/italia/lombardia/milano/ovs-san-vittore-olona	0	301	https://www.ovs.it/it/it/stores?storepath=italia%2Flombardia%2Fmilano%2Fovs-san-vittore-olona
https://studiolegalesozzi.wordpress.com	0	410	
https://stores.primark.com/it_it/italia/arese/via-giuseppe-eugenio-luraghi-11	0	404	
https://sorlini.com/	0	200	
https://stuffcube.wordpress.com	0	200	
https://studiopiu.net/	0	302	/tvwebapp
https://structurae.net/en/structures/mescolana-tunnel	0	200	
https://sushi-sakana.eatbu.com	0	302	https://sushi-sakana.eatbu.com/?lang=en
https://surfgarages.com	0	503	
https://surfpoint.it/	0	200	
https://sushikasai2016.wixsite.com/sushikasaimilano	0	200	
https://sushioyishi.eatbu.com	0	302	https://sushioyishi.eatbu.com/?lang=en
https://sushiko.it/locali/sushiko-rovato/	0	301	https://sushiko.it
https://tabaccaia.it/	0	301	https://www.tabaccaia.it/
https://takasushibar.com/	6		
https://sushimood.it/busnago/	0	200	
https://suigeneris.bar/	0	200	
https://teatroalberti.it/	0	200	
https://tenutaroveglia.com/	0	200	
https://teatronuovotreviglio.it/	0	200	
https://terredelgarda.net/	0	103	
https://terresolive.it/	0	200	
https://teatrosicomoro.it/	0	200	
https://tigros.it/t/punti-vendita/tigros-castellanza	0	301	https://www.tigros.it/t/punti-vendita/tigros-castellanza
https://thebikestore.it/	0	302	https://thebikestore.it/livigno-bike-shop/
https://tipinso.it	0	403	
https://touringedolo.it/	0	301	https://www.touringedolo.it/
https://toysuper.it	0	103	
https://trattoria-daemma.odoo.com	0	200	
https://traslochiesperti.it/	0	200	
https://trattoria-la-milanese.business.site/	0	404	
https://treviglio.ubiklibri.it	0	301	https://www.ubiklibri.it/librerie/ubik-treviglio
https://tavina.it/	0	200	
https://trattoriadapasqualino.it/	0	200	
https://tsubaki-restaurant-gallarate.eatbu.com	0	302	https://tsubaki-restaurant-gallarate.eatbu.com/?lang=en
https://tumiturbivarese.it	0	403	
https://twitter.com/5zecchini	0	403	
https://ugogrill.it/	0	200	
https://universobimbo.com/	0	200	
https://tettamanticarrozzeria.it	0	200	
https://urago.ninjapadel.it/	0	200	
https://vallesabbia.info	0	301	https://www.vallesabbia.info/
https://vallecamonicaunesco.it/parco-lago-moro-luine-monticolo-2/	0	301	https://www.vallecamonicaunesco.it/parco-lago-moro-luine-monticolo-2/
https://vannicancelleria.it/	0	200	
https://tritatasti.it	0	200	
https://vantonepineta.it	0	200	
https://vanzaghello.galleriebennet.com	0	302	https://vanzaghello.galleriebennet.com/home
https://vendita.rentalplus.it	0	500	
https://verdeprofilo.com/	0	200	
https://verolanuova.altervista.org/1716-il-romitto-di-s-pietro-di-scorzarolo/	0	200	
https://vervegustoitaliano.it/ristoranti/verve-busto-arsizio/	0	200	
https://villacalini.com/ristorante/	0	301	https://www.villacalini.com/ristorante/
https://tuttocapsule.it/punti-vendita/page/17/	0	200	
https://villaggiomaderno.it/	0	301	https://www.villaggiomaderno.it/
https://veterinariodrdimauro.it	0	200	
https://villinomilano.it	0	301	https://www.villinomilano.it/
https://villasantuberto.eu/	0	200	
https://vinpiu.com/	60		
https://villaggiovalverde-coop.it/	0	200	
https://voghera.ubiklibri.it	0	301	https://www.ubiklibri.it/librerie/ubik-voghera
https://volta45.it/	0	200	
https://vogliadicasamia.it/	0	200	
https://webopac.csbno.net/library/Bollate/	0	403	
https://vimelug.org/contattaci	0	301	https://vimelug.org/contattaci/
https://vipsmotel.it/	0	301	https://www.vipsmotel.it/
https://webopac.csbno.net/library/Cinisello-Il-Pertini/	0	403	
https://webopac.csbno.net/library/Cornaredo/	0	403	
https://warcom.it/	0	200	
https://wildingdefense.com	0	301	https://www.autodifesaistintiva.it/
https://wiki.openstreetmap.org/wiki/Lombardia/Sentieri	0	200	
https://www.2elle.it	0	200	
https://www.2fsas.com	0	200	
https://www.3muzen.com/	0	301	https://3muzen.com/
https://www.450gradipizzeria.it	0	200	
https://www.2bebike.it/	0	200	
https://www.a2a.eu/it/gruppo/i-nostri-impianti/termoutilizzatori/brescia	0	301	https://gruppoa2a.it/it/gruppo/i-nostri-impianti/termoutilizzatori/brescia
https://www.abaribi.com/	60		
https://www.abbaziasannicola.it/	0	200	
https://www.abeni.it/	0	301	https://abeni.it/
https://www.12ozcj.com/	0	200	
https://www.a2a.eu/it/gruppo/idrico/depuratore-verziano	0	301	https://gruppoa2a.it/it/gruppo/idrico/depuratore-verziano
https://www.acinqueicearena.com	0	403	
https://www.achillepinto.com	0	301	https://achillepinto.com/
https://www.aclibresciane.it/	0	200	
https://www.acquaesapone.it/puntivendita/bagnolo-mella-viale-della-stazione-25	0	301	https://www.acquaesapone.it/puntivendita/bagnolo-mella-viale-della-stazione-25/
https://www.acquaesapone.it/	0	200	
https://www.acquaroli.it/location-matrimoni/castello-di-monasterolo	0	200	
https://www.action.com/it-it/negozi/brescia2/	0	200	
https://www.acquaworld.it	0	301	https://acquaworld.it/
https://www.acusticabrescia.it/	0	200	
https://www.acadelzep.it	0	200	
https://www.acquaesapone.it/puntivendita/busto-garolfo-via-arconate-116/	0	200	
https://www.adi-interiordesign.it	0	200	
https://www.adm.gov.it/portale/-/lombard-2	0	200	
https://www.adorthobrescia.com/	0	404	
https://www.admiralclub.it/regioni-sale/lombardia/legnano-via-fogazzaro	0	200	
https://www.adolfostefanelli.it	0	200	
https://www.adventureland-borno.eu/	0	200	
https://www.adproduzioni.com/	0	200	
https://www.adriaresort.it/	0	200	
https://www.adaq.it/	0	200	
https://www.aemmelineaambiente.it/comuni/canegrate/piattaforma-ecologica	0	200	
https://www.aemmelineaambiente.it/comuni/parabiago/piattaforma-ecologica	0	200	
https://www.adwebagency.it/	0	200	
https://www.aeolusrestaurant.it/	0	200	
https://www.aerogravity.it	0	307	/it
https://www.aemmelineaambiente.it/comuni/san-giorgio-su-legnano/piattaforma-ecologica	0	200	
https://www.aessestudioimmobiliare.it	0	200	
https://www.affidea.it/i-centri/affidea-villa-salute/	0	404	
https://www.agetravagliato.it/	6		
https://www.agraria.org/vini/disciplinarefranciacorta.htm	0	200	
https://www.agrimec.eu/	0	200	
https://www.agrinordest.it/province/bs/malonno.php	0	403	
https://www.agescicaravaggio.it/	0	200	
https://www.agriturismo.it/en/farmhouse/lombardy/bergamo/LaFontana-4210761	0	403	
https://www.agrilambic.it/	0	301	https://agrilambic.com/
https://www.agriturismoalberelle.it/	0	200	
https://www.agriturismoaquilasolitaria.com/	0	200	
https://www.agriturismo-castello.it/	0	200	
https://www.agriturismoaltopiano.com/	0	200	
https://www.agripig.it	0	200	
https://www.agriturismocortelasacca.com/	0	301	https://www.agriturismocortelasacca.com/it/agriturismo-vicino-gardaland-sirmione
https://www.agriturismobelotti.it	0	200	
https://www.agriturismolacavallina.com/camere-agriturismo-como-la-cavallina/	0	200	
https://www.agriturismolacavallina.com	0	200	
https://www.agriturismolacavallina.com/maneggio-scuola-equitazione-monguzzo/	0	200	
https://www.agriturismolacavallina.com/ristorante-agriturismo-como-la-nostra-cucina/	0	200	
https://www.agriturismolapioppa.it/	0	200	
https://www.agriturismoperli.it/	0	200	
https://www.agriturismobetulla.com/	0	200	
https://www.agriturismolacivetta.com/	0	200	
https://www.agrobresciano.it/brescia-triumplina.asp	0	200	
https://www.agrobresciano.it/	0	200	
https://www.agroittica.it/	0	200	
https://www.agriturismovallalta.it/	0	301	https://agriturismovallalta.it/
https://www.agrovit.com/	0	200	
https://www.albergo-giardino.com/	6		
https://www.alaofficine.it/	0	200	
https://www.agromania.bio/	0	301	https://agromania.bio/
https://www.albergoalcorso.it	0	200	
https://www.albergocastello.it/ristorante.html	0	200	
https://www.albergoeden.eu/	0	200	
https://www.albergogaba.com/	0	200	
https://www.albergosanfermo.com/	0	302	http://www.albergosanfermo.com/wp/
https://www.albergolaquiete.eu/	0	200	
https://www.alboscket.it/	0	301	https://alboscket.it/
https://www.albergolodrino.it/	0	200	
https://www.alcaserramentialluminio.it	0	200	
https://www.aldi.it/it/trova-il-punto-vendita/aldi-brescia/aldi-concesio.html	0	200	
https://www.alborgocimarest.it	0	200	
https://www.agriturismolascalera.com/	28		
https://www.alfatt.it/	0	200	
https://www.alfattoreristorante.com/	0	200	
https://www.alfaacciai.it/	0	200	
https://www.alcantini.com/	0	301	https://alcantini.com/
https://www.alfasystemsrl.com/	0	200	
https://www.alicecasavacanza.altervista.org	35		
https://www.algambero.it/	0	301	https://algambero.it/
https://www.alicepizza.it/store/alice-pizza-varese/	0	200	
https://www.alicepizza.it/store/alice-rescaldina/	0	200	
https://www.allabaita.it/	6		
https://www.alimentaricare.it/	0	200	
https://www.alimentisenzaglutine.it	0	200	
https://www.allcleanpuliziebrescia.it/	0	200	
https://www.allapinsanonsicomanda.com/	0	200	
https://www.almag.it/	0	301	https://www.almag.it/it/
https://www.alloggiangelicagargnano.it/	0	200	
https://www.alpedelgarda.it/	0	301	/it/
https://www.altempoperduto.it	0	200	
https://www.alto.it	0	200	
https://www.altolago.com/	0	301	https://altolago.com/
https://www.amaserramenti.it/	0	200	
https://www.altopianodelsole.it/	0	200	
https://www.alvintisetpizzeria.it/	0	302	https://www.alvintisetpizzeria.it/work-in-progress/
https://www.ambasciatori.net/it/	0	200	
https://www.alrocol.com/	0	200	
https://www.ambienteparco.it/	0	301	https://ambienteparco.it/
https://www.amicachips.it/	60		
https://www.ambulatoriovirtuale.it	0	200	
https://www.amnesiamilano.com	0	301	https://amnesiamilano.com/
https://www.ambrahoteliseo.it/	0	200	
https://www.anaconcesio.it/luoghi-del-gruppo-alpini-di-concesio/il-rifugio-alpini-in-colma/	0	301	https://anaconcesio.it/luoghi-del-gruppo-alpini-di-concesio/il-rifugio-alpini-in-colma/
https://www.amx-automatrix.it/	0	200	
https://www.anaconcesio.it/	0	301	https://anaconcesio.it/
https://www.animaefuoco.com/	0	200	
https://www.anmil.it/Sediprovinciali/ANMILBrescia/tabid/1274/language/it-IT/Default.aspx	0	404	
https://www.antaresvision.com/	0	301	https://www.antaresvisiongroup.com/lifescience/
https://www.anticadolceriabs.com/	6		
https://www.anticacortebusto.it	0	200	
https://www.anticacomo.it	0	200	
https://www.anticacascinasanzago.it/	0	200	
https://www.anticoborgogarda.eu/	0	200	
https://www.anticapieveosteria.it/	0	200	
https://www.anytimefitness.it/gyms/it-0036/legnano-mi-20025/	0	307	https://www.anytimefitness.it/gyms/it-0036/legnano-mi-20025/
https://www.antigone.it/osservatorio_detenzione/lombardia/11-seconda-casa-di-reclusione-milano-bollate	0	200	
https://www.apam.it/	0	302	/it/
https://www.anticobenessere.it/	0	200	
https://www.apophisclub.com/	0	301	https://www.apophisclub.com/en/
https://www.aqualis-srl.it/	6		
https://www.apricaonline.com/	0	200	
https://www.aqvasport.it/cermenate	0	200	
https://www.arcaplanet.it/	0	200	
https://www.arcaplanet.it/negozi-per-animali/busto-garolfo-v-arconate	0	301	https://negozi.arcaplanet.it/lombardia/mi/busto-garolfo-via-arconate
https://www.arcaplanet.it/negozi-per-animali/milano-v-c-imbonati	0	301	https://negozi.arcaplanet.it/lombardia/mi/milano-via-carlo-imbonati-24
https://www.arcaplanet.it/negozi-per-animali/tradate-v-della-fornace-cortellezzi	0	301	https://negozi.arcaplanet.it/lombardia/va/tradate-via-della-fornace-cortellezzi-snc
https://www.aquariva.it/	0	301	https://aquariva.it/
https://www.apricaspa.it/cittadini/brescia/centro-di-raccolta	0	301	https://www.apricaspa.it/it/brescia/servizi/centro-raccolta-rifiuti
https://www.archiportale.com/news/2008/10/architettura/milano-ultimate-le-torri-pendenti-di-perrault_12906_3.html	0	200	
https://www.archiviovittoriosereni.it	0	200	
https://www.arcicollebeato.it/	35		
https://www.arcobrescia.it/	0	200	
https://www.arcangelicentronautico.it/	0	200	
https://www.ardesiserramenti.it/	0	200	
https://www.architettorusconi.com/	0	200	
https://www.areacampertemu.it/	60		
https://www.areacamperbergamo.it/	0	200	
https://www.armeriaolimpic.it	0	200	
https://www.arnaldopomodoro.it/archive/detail/136/cancello-solare	0	404	
https://www.arredainterni.it	0	403	
https://www.arredamenticalzavara.com	0	200	
https://www.arnicaberzodemo.it/	0	200	
https://www.arredo3.it/store/arredo3-store-brescia	0	301	https://arredo3.it/store/arredo3-store-brescia
https://www.armidesenzani.it/	0	200	
https://www.arrigoniformaggi.it/	0	200	
https://www.aribrescia.it/	0	200	
https://www.artebianca.it/	0	403	
https://www.artigliere.net/	0	200	
https://www.artofpewter.com/it/	0	200	
https://www.ars-manufactorea.com/	0	200	
https://www.ashotels.it/as-hotel-sempione-fiera/name=Uniqo Hotel Sempione Fiera	3		
https://www.asanka-restaurant.com/	0	404	
https://www.asiloalice.it/	0	200	
https://www.asprotezioni.it	0	200	
https://www.artigianastampi.it/	0	200	
https://www.arzagagolf.it/	0	200	
https://www.asst-garda.it/ospedali/leno/	60		
https://www.asst-garda.it/ospedali/salo/servizi/poliambulatori-di-salo/	60		
https://www.asst-garda.it/ospedali/salo/	60		
https://www.assaje.it	0	200	
https://www.astoriadesenzano.it/	0	301	https://www.astoriadesenzano.it/index.php/it/
https://www.astorispa.it/	0	200	
https://www.asst-melegnano-martesana.it/lazienda/strutture-ospedaliere/ospedale-di-cassano-dadda/	0	301	https://www.asst-melegnano-martesana.it/presidi-ospedalieri/ospedale-di-cassano-dadda-2
https://www.astorlimone.com	0	302	/it-it/p/1/home
https://www.asvt-spa.it/home/cms/asvt/	0	200	
https://www.atelierelettrodomestici.it/	0	200	
https://www.augustopezzola.com/	0	200	
https://www.audiofonetica.it/	0	200	
https://www.ats-brescia.it/sedi-e-orari-dei-centri-vaccinali-asst-antinfluenzale-e-anticovid-19	0	404	
https://www.atala.it/index.php	0	301	https://www.atala.it/
https://www.autoazzurra.eu/	60		
https://www.autocarrozzeriaanselmi-bs.com/	0	200	
https://www.autodeco.it/	0	200	
https://www.autodemolizionepollini.it/	0	301	/it/
https://www.aurorasirmione.com	0	200	
https://www.autodromodifranciacorta.com/	0	200	
https://www.autofficinagadda.it/	0	200	
https://www.autoforniturecaputo.it	0	200	
https://www.autoradiobrescia.it/	0	404	
https://www.autoriparazionidiaz.com	0	200	
https://www.autoemotoribs.it/	0	200	
https://www.autoriparazionitonoli.it/	0	200	
https://www.autoscuolaporro.it/	0	403	
https://www.autovalle.it/	0	200	
https://www.autotrasportibresciavisini.it/	0	200	
https://www.autotorino.it/concessionarie-officine/varese/filiale-busto-arsizio-corso-sempione-188	0	200	
https://www.avisprovincialebrescia.it/sedi/rodengo-saiano/	0	301	https://avisprovincialebrescia.it/sedi-e-centri/rodengo-saiano/
https://www.avverafinanziamenti.it/	0	200	
https://www.aziendagricolalfienile.it	0	301	https://www.aziendagricolalfienile.it/sito/
https://www.azalgomme.it/	0	200	
https://www.baffoitalia.com/	0	301	https://www.pubbli-store.com/
https://www.bagnoloscuole.edu.it	0	200	
https://www.aurosalotto.it/	0	200	
https://www.babb.it	6		
https://www.baita-adame.it/	0	200	
https://www.baitadiorimento.it/	0	200	
https://www.baldazzimpianti.com/	0	200	
https://www.baitavalleazzurra.it	0	200	
https://www.bagnomio.it/	0	200	
https://www.barattiantichita.it/	0	200	
https://www.bancaetica.it/	0	200	
https://www.bb-castello.it/	0	200	
https://www.bbpescatore.it/	60		
https://www.bborsolina.it/	0	200	
https://www.bdmauto.it/	0	200	
https://www.beautymed-brescia.it/	0	200	
https://www.bbuono.it/	0	200	
https://www.befedpub.com/	0	200	
https://www.bedizzole.bcc.it/modules_cms/HomePage.php	0	301	https://www.bancadelterritoriolombardo.it/modules_cms/HomePage.php
https://www.befedpub.com/befed-concesio/	0	200	
https://www.befedpub.com/befed-urago-mella/	0	200	
https://www.bellanapolimantova.it	6		
https://www.beatalucia.it/	0	200	
https://www.bennet.com/	0	403	
https://www.bellerogreenfactory.it/agricampeggio	0	200	
https://www.bengalsbrescia.it/	0	200	
https://www.berettailfornaio1950.com	0	200	
https://www.beretta1950.com/punti-vendita	0	301	https://www.berettailfornaio1950.com/punti-vendita
https://www.beps.it/negozi/brescia-san-zeno-sul-naviglio	0	301	https://www.beps.it/it/negozi/brescia-san-zeno-sul-naviglio
https://www.berlucchi.it	0	200	
https://www.bernaernesto.it/	0	301	https://bernaernesto.it
https://www.bettoniarredamenti.com	0	200	
https://www.bestonebicigrill.it/	0	200	
https://www.bensfoto.it/	0	200	
https://www.beweb.chiesacattolica.it/edificidiculto/edificio/17411/Manerba+del+Garda+%28BS%29+%7C+Chiesa+di+San+Bernardo	0	200	
https://www.beweb.chiesacattolica.it/edificidiculto/edificio/57811/Chiesa+di+San+Martino+Vescovo	0	200	
https://www.beweb.chiesacattolica.it/edificidiculto/edificio/59805/Vobarno+%28BS%29+%7C+Chiesa+di+Santa+Maria+Assunta	0	200	
https://www.biancolin-rugolotti.it	0	200	
https://www.bettinsoliacciai.it/	0	301	https://bettinsoliacciai.it/
https://www.biblioberlingo.it/	0	200	
https://www.bewellpharma.it/landingpage/promo-apertura/	0	404	
https://www.bibliotecapalazzolo.it/	0	200	
https://www.bicicapace.com	0	200	
https://www.biblioteca.concesio.bs.it/	0	200	
https://www.bicoccavillage.it	0	200	
https://www.biemascensori.it/	0	200	
